site_id,case_id,z_agl_m,u,v,w,ws,wd,T,q,wind_dir_inflow,u_hub_inflow
OPE,case_ts002,80.0,-0.6524587869644165,-0.6343719959259033,0.012327808886766434,0.910016655921936,45.80523681640625,281.03131103515625,0.006203416734933853,3.9000000953674316,0.9075735807418823
OPE,case_ts002,100.0,-0.6468596458435059,-0.6295753717422485,0.011753144674003124,0.9026585817337036,45.775787353515625,280.90716552734375,0.006151004694402218,3.9000000953674316,0.9075735807418823
OPE,case_ts002,125.0,-0.6397250890731812,-0.6234095692634583,0.011217963881790638,0.8932455778121948,45.740020751953125,280.79931640625,0.006106337532401085,3.9000000953674316,0.9075735807418823
OPE,case_ts002,150.0,-0.6313256025314331,-0.6161195635795593,0.010746520012617111,0.8821424841880798,45.6983642578125,280.7041320800781,0.006068014074116945,3.9000000953674316,0.9075735807418823
OPE,case_ts002,175.0,-0.6217920780181885,-0.607808530330658,0.010358146391808987,0.8695151209831238,45.65155029296875,280.6185607910156,0.006034857127815485,3.9000000953674316,0.9075735807418823
OPE,case_ts002,205.0,-0.611186146736145,-0.5985119938850403,0.010081329382956028,0.8554327487945557,45.60028076171875,280.5398864746094,0.006005780305713415,3.9000000953674316,0.9075735807418823
OPE,case_ts002,235.0,-0.5995285511016846,-0.5882196426391602,0.009935546666383743,0.8399028778076172,45.545501708984375,280.4654541015625,0.0059797498397529125,3.9000000953674316,0.9075735807418823
OPE,case_ts002,265.0,-0.5868182182312012,-0.5768844485282898,0.009927770122885704,0.8228920698165894,45.48907470703125,280.3928527832031,0.0059557706117630005,3.9000000953674316,0.9075735807418823
OPE,case_ts002,295.0,-0.5730344653129578,-0.564437985420227,0.01006693672388792,0.8043374419212341,45.4329833984375,280.3197021484375,0.005932889878749847,3.9000000953674316,0.9075735807418823
OPE,case_ts002,300.0,-0.5729284286499023,-0.5599352121353149,0.010471465066075325,0.8011082410812378,45.6571044921875,280.3208312988281,0.0059377532452344894,3.9000000953674316,0.9075735807418823
OPE,case_ts003,0.0,0.4554078280925751,0.9329351186752319,-0.02091457135975361,1.0381542444229126,206.01910400390625,291.06793212890625,0.00897175446152687,171.8000030517578,1.4715977907180786
OPE,case_ts003,20.0,0.5344194769859314,1.0037841796875,-0.03532159700989723,1.1371837854385376,208.0310516357422,290.6954040527344,0.008807159028947353,171.8000030517578,1.4715977907180786
