site_id,case_id,z_agl_m,u,v,w,ws,wd,T,q,wind_dir_inflow,u_hub_inflow
TRN,case_ts001,245.0,4.754814147949219,-3.568115711212158,0.03929690271615982,5.94472074508667,306.8853759765625,283.50372314453125,0.006500382907688618,280.1000061035156,3.1079394817352295
TRN,case_ts001,280.0,4.990780830383301,-3.8825976848602295,0.05146997421979904,6.3231682777404785,307.88128662109375,283.23577880859375,0.006479975301772356,280.1000061035156,3.1079394817352295
TRN,case_ts002,0.0,-2.2909157276153564,0.5651781558990479,0.042308028787374496,2.3596019744873047,103.85838317871094,287.68609619140625,0.00904050748795271,71.0,2.15736985206604
TRN,case_ts002,20.0,-2.961731195449829,0.6148401498794556,0.08487758040428162,3.024876832962036,101.72773742675781,287.66778564453125,0.009028707630932331,71.0,2.15736985206604
TRN,case_ts002,40.0,-3.3434252738952637,0.6496513485908508,0.07921503484249115,3.405956506729126,100.9959716796875,287.6447448730469,0.009014072827994823,71.0,2.15736985206604
TRN,case_ts002,60.0,-3.610792875289917,0.6810052394866943,0.07803773134946823,3.6744513511657715,100.68067932128906,287.61865234375,0.008997746743261814,71.0,2.15736985206604
TRN,case_ts002,80.0,-3.820039987564087,0.7114713788032532,0.08002430945634842,3.885730028152466,100.55029296875,287.5908203125,0.00898061040788889,71.0,2.15736985206604
TRN,case_ts002,85.0,-3.7809369564056396,0.7057226300239563,0.04015016183257103,3.846235752105713,100.57276916503906,287.5982666015625,0.008985071443021297,71.0,2.15736985206604
TRN,case_ts002,105.0,-4.002521514892578,0.7441282868385315,0.08324852585792542,4.07110595703125,100.53189086914062,287.5608825683594,0.008962465450167656,71.0,2.15736985206604
TRN,case_ts002,130.0,-4.176689624786377,0.7818312048912048,0.08824963867664337,4.249234676361084,100.60244750976562,287.5276184082031,0.008942644111812115,71.0,2.15736985206604
TRN,case_ts002,155.0,-4.354455471038818,0.8274120688438416,0.09535931050777435,4.432368755340576,100.75880432128906,287.4894104003906,0.008920284919440746,71.0,2.15736985206604
TRN,case_ts002,160.0,-4.340919494628906,0.8419418931007385,0.0906265452504158,4.421814918518066,100.97650146484375,287.4916687011719,0.008921596221625805,71.0,2.15736985206604
TRN,case_ts002,185.0,-4.544317245483398,0.8836535811424255,0.10477069020271301,4.629434585571289,101.00398254394531,287.4443359375,0.00889440905302763,71.0,2.15736985206604
TRN,case_ts002,215.0,-4.753229141235352,0.9536827206611633,0.11657620966434479,4.847958087921143,101.34512329101562,287.3898620605469,0.008863882161676884,71.0,2.15736985206604
TRN,case_ts002,245.0,-4.987574577331543,1.041182518005371,0.131016805768013,5.095091819763184,101.79145812988281,287.32269287109375,0.00882727187126875,71.0,2.15736985206604
